ID,plot_number,disk,AqE,Precip,Precip_7day,days
NAM17,64,18,0.588943280047489,2.54496209101558,0.596400926601087,-1.36951587571484
NAM17,122,68,0.311187158715111,2.54496209101558,0.596400926601087,-1.36951587571484
NAM17,41,85,1.15489277693787,2.54496209101558,0.596400926601087,-1.36951587571484
NAM17,122,53,1.49996836072774,2.54496209101558,0.596400926601087,-1.36951587571484
NAM17,41,69,0.820727836060964,2.54496209101558,0.596400926601087,-1.36951587571484
NAM17,122,61,-0.135207921189553,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,52,3,0.822314283740727,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,6,67,0.733103382037792,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,6,47,0.541827351383027,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,52,16,0.935976083828694,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,96,19,1.62389612108576,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,96,3,1.26796093360937,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,142,56,-0.222983145341429,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,6,57,0.795509895508203,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,142,63,2.04741422633704,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,52,9,1.644914310118,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,142,49,0.371845113859278,2.54496209101558,0.596400926601087,-1.36951587571484
NAM18,96,13,1.12416017789691,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,13,91,1.04130667777154,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,143,41,-0.149012964372604,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,13,73,0.706370692028947,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,71,44,0.24758858331172,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,99,37,1.81812968208829,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,71,36,0.953562854523056,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,99,45,0.427400586337229,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,143,34,0.729661585926167,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,143,27,-0.185769552113332,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,71,28,2.0064389466732,2.54496209101558,0.596400926601087,-1.36951587571484
NAM2,99,29,1.81864802457706,2.54496209101558,0.596400926601087,-1.36951587571484
NAM22,195,9,-0.772466604896319,2.54496209101558,0.596400926601087,-1.36951587571484
NAM22,7,41,0.694109647513848,2.54496209101558,0.596400926601087,-1.36951587571484
NAM22,7,25,1.1865879462176,2.54496209101558,0.596400926601087,-1.36951587571484
NAM22,7,34,0.438039346474329,2.54496209101558,0.596400926601087,-1.36951587571484
NAM22,80,14,1.68148389931359,2.54496209101558,0.596400926601087,-1.36951587571484
NAM23,151,26,0.452800728266456,2.54496209101558,0.596400926601087,-1.36951587571484
NAM23,151,32,0.704127385339093,2.54496209101558,0.596400926601087,-1.36951587571484
NAM23,5,79,1.08308672868645,2.54496209101558,0.596400926601087,-1.36951587571484
NAM23,5,87,1.57765940116489,2.54496209101558,0.596400926601087,-1.36951587571484
NAM23,85,74,0.551846269880032,2.54496209101558,0.596400926601087,-1.36951587571484
NAM23,85,82,2.16569541848197,2.54496209101558,0.596400926601087,-1.36951587571484
NAM23,200,39,1.29211377030496,2.54496209101558,0.596400926601087,-1.36951587571484
NAM23,151,39,1.90498164023329,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,15,33,-0.104366355524242,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,83,43,0.353944058273079,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,42,45,0.763393088480934,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,130,66,0.979740653631544,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,83,25,1.07563305682753,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,15,42,0.105080594212847,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,130,50,0.155182248659805,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,83,33,1.8005178497048,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,15,27,2.08554568151599,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,42,53,0.584914058356192,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,42,62,1.23392850596028,2.54496209101558,0.596400926601087,-1.36951587571484
NAM24,130,58,1.20442344969386,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,32,15,0.32621550749554,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,89,75,0.554038826994225,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,32,24,0.0518132801587658,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,89,83,2.35509097556843,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,153,91,0.172678427623737,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,32,8,0.89443826096668,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,153,82,0.243337235331821,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,89,91,0.809002562736004,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,153,76,0.234678461737553,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,76,13,1.31911917893907,2.54496209101558,0.596400926601087,-1.36951587571484
NAM25,76,23,0.0307740928240897,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,204,40,1.8468854310906,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,133,92,1.16640484521833,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,45,86,1.52523621500676,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,133,83,0.930440862893521,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,45,77,0.629688441819712,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,24,16,0.520481895586742,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,84,17,0.728833523993606,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,45,70,1.51984373397717,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,24,7,0.142947507194331,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,84,9,0.156470361550819,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,24,22,0.0191340099321128,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,204,36,-0.0959214517919871,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,133,73,0.422387567142682,2.54496209101558,0.596400926601087,-1.36951587571484
NAM26,204,31,1.53319697711121,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,152,17,0.507682020617527,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,152,10,0.589631876507597,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,152,2,1.06396098821344,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,53,88,0.976817517245263,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,114,55,1.60281538679457,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,38,62,0.906218018983105,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,53,72,0.372631057809495,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,38,54,0.346990141598434,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,38,71,0.733261641708156,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,114,70,0.240682257639919,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,53,80,2.06774157894312,2.54496209101558,0.596400926601087,-1.36951587571484
NAM27,114,61,1.97920888213365,2.54496209101558,0.596400926601087,-1.36951587571484
NAM28,104,4,-0.43244677068785,2.54496209101558,0.596400926601087,-1.36951587571484
NAM28,104,22,0.332738672078021,2.54496209101558,0.596400926601087,-1.36951587571484
NAM28,34,64,-0.403177291540651,2.54496209101558,0.596400926601087,-1.36951587571484
NAM28,159,43,-0.113310200660003,2.54496209101558,0.596400926601087,-1.36951587571484
NAM28,34,72,1.25617333571177,2.54496209101558,0.596400926601087,-1.36951587571484
NAM28,159,36,0.515927903917881,2.54496209101558,0.596400926601087,-1.36951587571484
NAM28,159,25,1.51452423666902,2.54496209101558,0.596400926601087,-1.36951587571484
NAM28,58,48,1.33476683971245,2.54496209101558,0.596400926601087,-1.36951587571484
NAM28,190,32,0.330565951904557,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,125,85,0.452338227689958,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,125,91,0.413459547973956,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,191,23,0.415521632582846,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,191,8,0.640408273831526,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,119,33,1.46682229757585,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,25,93,1.23654196704004,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,25,76,1.79196730619432,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,191,16,-0.166926301151977,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,67,42,2.0345245430738,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,119,26,2.29936169331096,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,67,27,1.2135142801881,2.54496209101558,0.596400926601087,-1.36951587571484
NAM29,119,45,1.00407755650292,2.54496209101558,0.596400926601087,-1.36951587571484
NAM3,160,17,0.705011156772143,2.54496209101558,0.596400926601087,-1.36951587571484
NAM3,37,75,0.247570147729063,2.54496209101558,0.596400926601087,-1.36951587571484
NAM3,50,55,0.569909855416701,2.54496209101558,0.596400926601087,-1.36951587571484
NAM3,50,47,0.189996269980213,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,137,74,-0.0367312978499408,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,137,81,-0.293303820243256,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,27,37,-0.212275600039948,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,46,61,0.828371880206996,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,137,90,0.737156015788046,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,92,6,0.843141121190353,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,27,29,1.77530971314138,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,46,54,0.663802774434333,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,92,11,1.59180445574641,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,92,20,1.346747077449,2.54496209101558,0.596400926601087,-1.36951587571484
NAM30,46,46,1.78853438167238,2.54496209101558,0.596400926601087,-1.36951587571484
NAM31,139,28,0.457836698837288,2.54496209101558,0.596400926601087,-1.36951587571484
NAM31,60,2,1.09127858246086,2.54496209101558,0.596400926601087,-1.36951587571484
NAM31,17,92,1.22023695071237,2.54496209101558,0.596400926601087,-1.36951587571484
NAM31,139,43,0.464920078377366,2.54496209101558,0.596400926601087,-1.36951587571484
NAM31,188,94,1.65310515976969,2.54496209101558,0.596400926601087,-1.36951587571484
NAM31,17,81,2.26497130419063,2.54496209101558,0.596400926601087,-1.36951587571484
NAM31,139,35,1.80387265403143,2.54496209101558,0.596400926601087,-1.36951587571484
NAM31,118,57,1.50711725375765,2.54496209101558,0.596400926601087,-1.36951587571484
NAM31,188,80,0.848752534074201,2.54496209101558,0.596400926601087,-1.36951587571484
NAM31,60,17,1.36742122479902,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,145,71,0.390509484773138,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,145,87,0.238886229688301,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,145,78,0.444302363275501,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,82,58,0.178185944151215,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,185,55,-0.837477203036871,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,185,72,-0.326029572524043,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,8,2,1.50328669112442,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,107,46,0.725367038601002,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,8,10,2.01355030647886,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,8,20,1.61321313817063,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,107,30,1.10088304103257,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,107,39,0.30247177632364,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,82,49,0.854441049237754,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,82,65,1.70510425580365,2.54496209101558,0.596400926601087,-1.36951587571484
NAM32,185,63,0.313599963525688,2.54496209101558,0.596400926601087,-1.36951587571484
NAM33,98,59,0.709505789340656,2.54496209101558,0.596400926601087,-1.36951587571484
NAM33,192,32,2.30369342076228,2.54496209101558,0.596400926601087,-1.36951587571484
NAM33,98,53,1.48417764557079,2.54496209101558,0.596400926601087,-1.36951587571484
NAM33,192,41,0.295641653634829,2.54496209101558,0.596400926601087,-1.36951587571484
NAM34,81,81,-0.362927341573288,2.54496209101558,0.596400926601087,-1.36951587571484
NAM34,81,73,0.661669339182705,2.54496209101558,0.596400926601087,-1.36951587571484
NAM34,87,26,1.1257748099771,2.54496209101558,0.596400926601087,-1.36951587571484
NAM34,87,41,1.62159003465775,2.54496209101558,0.596400926601087,-1.36951587571484
NAM34,81,89,1.29761583588057,2.54496209101558,0.596400926601087,-1.36951587571484
NAM34,9,88,0.606284727563443,2.54496209101558,0.596400926601087,-1.36951587571484
NAM34,87,34,1.41804339273633,2.54496209101558,0.596400926601087,-1.36951587571484
NAM34,156,9,0.768396292651825,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,144,12,0.960042651486959,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,183,4,-0.300510262745765,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,47,23,-0.0915760583408994,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,47,38,-0.0767863955980917,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,183,14,-0.0147981323403577,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,144,18,1.31651253154915,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,10,63,-0.0166475305175736,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,47,30,1.09224935119606,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,144,3,1.45562300248601,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,10,48,1.19682167249343,2.54496209101558,0.596400926601087,-1.36951587571484
NAM36,183,24,-1.01662976778104,2.54496209101558,0.596400926601087,-1.36951587571484
NAM37,199,6,-0.549656061837241,2.54496209101558,0.596400926601087,-1.36951587571484
NAM37,102,70,1.21033956968367,2.54496209101558,0.596400926601087,-1.36951587571484
NAM37,4,17,0.0673802607756315,2.54496209101558,0.596400926601087,-1.36951587571484
NAM37,126,52,0.053454783555823,2.54496209101558,0.596400926601087,-1.36951587571484
NAM37,126,69,0.694299843251912,2.54496209101558,0.596400926601087,-1.36951587571484
NAM37,4,9,2.21716871007128,2.54496209101558,0.596400926601087,-1.36951587571484
NAM37,102,61,1.17896304109183,2.54496209101558,0.596400926601087,-1.36951587571484
NAM37,77,74,1.05626668276021,2.54496209101558,0.596400926601087,-1.36951587571484
NAM37,102,55,0.0117912770814425,2.54496209101558,0.596400926601087,-1.36951587571484
NAM37,126,60,0.846363146839739,2.54496209101558,0.596400926601087,-1.36951587571484
NAM38,112,16,0.744792920731936,2.54496209101558,0.596400926601087,-1.36951587571484
NAM38,112,24,1.9410561500358,2.54496209101558,0.596400926601087,-1.36951587571484
NAM38,20,3,1.14307751325268,2.54496209101558,0.596400926601087,-1.36951587571484
NAM38,79,47,-0.186806192953615,2.54496209101558,0.596400926601087,-1.36951587571484
NAM38,79,29,0.787337575230851,2.54496209101558,0.596400926601087,-1.36951587571484
NAM39,95,44,0.7709749156389,2.54496209101558,0.596400926601087,-1.36951587571484
NAM39,202,16,0.392418101363177,2.54496209101558,0.596400926601087,-1.36951587571484
NAM39,95,36,0.312414494596233,2.54496209101558,0.596400926601087,-1.36951587571484
NAM39,40,16,0.607458075297298,2.54496209101558,0.596400926601087,-1.36951587571484
NAM39,202,15,-0.0426081936066529,2.54496209101558,0.596400926601087,-1.36951587571484
NAM39,202,11,-0.7485023170672,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,127,31,0.0159429824336045,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,194,12,0.371427040195648,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,127,37,0.191581418369325,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,194,17,0.443410762995589,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,28,14,0.529866608523421,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,51,39,1.2125424935373,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,194,13,0.0363856353611454,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,106,71,2.02703620967125,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,106,54,0.986571614928334,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,28,23,0.0228805821141728,2.54496209101558,0.596400926601087,-1.36951587571484
NAM4,106,63,0.680573700941995,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,201,25,-0.062312899097916,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,131,36,0.259781620581681,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,48,14,1.20390256103678,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,90,51,1.51016442688471,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,131,29,1.98294100212096,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,48,1,0.650520443329002,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,48,8,2.18124002150695,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,90,66,1.46202126689252,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,90,60,0.840344134616269,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,11,32,1.33574638624565,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,131,42,2.06474863120112,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,11,39,0.896964448886397,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,11,26,2.12443577898998,2.54496209101558,0.596400926601087,-1.36951587571484
NAM40,201,30,-0.728412031212939,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,134,59,-0.41861346586417,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,21,89,0.468696514934384,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,91,35,1.0433184127987,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,134,67,0.892784674994127,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,61,74,0.48455247048186,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,21,74,1.23250009174742,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,21,83,1.27155217021468,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,189,56,0.434617343166171,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,189,71,0.380896391849534,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,134,51,0.455999959778554,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,189,64,0.767545891747492,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,61,90,2.47736153897414,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,91,42,1.73337170875835,2.54496209101558,0.596400926601087,-1.36951587571484
NAM41,91,27,-0.0868402046007749,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,109,88,1.87317169752067,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,65,75,2.06892675270464,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,2,62,1.68472797152539,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,138,48,1.79457101293915,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,109,96,0.778882870267835,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,65,82,2.0423290151332,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,65,91,1.10582568887988,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,138,65,1.06692372675812,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,138,57,1.04421104478712,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,2,54,2.17619329523707,2.54496209101558,0.596400926601087,-1.36951587571484
NAM42,2,46,1.36304040843653,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,132,23,0.114456766589314,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,203,1,0.128986074657396,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,203,8,0.816995793313866,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,43,22,1.51147295325943,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,132,13,1.75687584907876,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,132,6,1.73406875750415,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,1,86,0.94276995051528,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,43,29,0.0993892542645209,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,43,37,0.111884700744238,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,1,70,2.48547685321893,2.54496209101558,0.596400926601087,-1.36951587571484
NAM46,203,4,-0.603969873133945,2.54496209101558,0.596400926601087,-1.36951587571484
NAM48,18,58,0.420093061228809,2.54496209101558,0.596400926601087,-1.36951587571484
NAM48,66,60,0.855154883936039,2.54496209101558,0.596400926601087,-1.36951587571484
NAM48,103,48,1.32466195838038,2.54496209101558,0.596400926601087,-1.36951587571484
NAM48,18,50,0.498754782126625,2.54496209101558,0.596400926601087,-1.36951587571484
NAM48,197,23,-0.272762159161122,2.54496209101558,0.596400926601087,-1.36951587571484
NAM48,66,51,1.67433810140919,2.54496209101558,0.596400926601087,-1.36951587571484
NAM48,66,66,1.82015686239861,2.54496209101558,0.596400926601087,-1.36951587571484
