Date,ID,plot_number,disk,AqI,AqE,tqE,AqM,tqM,maxNPQ,protocol,Ta,VPD,Precip,Fsd,Ta_7day,VPD_7day,Precip_7day,Fsd_7day,Precip_7day_sum,Precip_cum,year
2021-06-24,NAM11,111,32,0.165934005,2.210386415,1.364,0.993416271,21.3996,3.37,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM11,62,50,0.233460392,2.397837545,1.7025,1.477430289,21.5946,4.11,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM11,111,47,0.218826291,2.166293947,1.1708,1.394937759,25.3753,3.78,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,16,5,0.273975958,1.975838371,1.4926,1.639523958,12.096,3.89,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,141,80,0.339857665,2.014594049,1.6184,1.463115122,12.3244,3.82,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,141,88,0.363132614,1.808847311,1.5534,1.615363271,13.5457,3.79,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,121,93,0.359748157,2.070317145,1.3355,1.509169285,13.984,3.94,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,16,12,0.254592091,2.831346884,1.0294,1.513978563,16.2164,4.6,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,16,19,0.284291105,2.224850333,1.1926,1.570404322,16.5134,4.08,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,121,77,0.318734961,2.065111761,1.6194,1.57434913,16.9094,3.96,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,121,84,0.300210666,2.601478818,1.4458,1.447272372,17.0991,4.35,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,198,10,0.338358234,2.218405003,1.8227,1.351735884,18.5429,3.91,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,198,14,0.200684731,2.150692981,2.434,1.409143395,21.7233,3.76,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,141,72,0.270313908,2.070332417,1.7314,1.657741104,22.7805,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM12,198,18,0.32440476,2.41962366,2.0102,1.356516992,24.2491,4.1,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM13,187,15,0.309557388,1.699349365,1.2247,1.870820821,13.0235,3.88,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM13,30,69,0.34021879,2.137722823,0.89171,1.572029012,13.7818,4.05,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM13,30,52,0.325961182,2.41330334,0.76363,1.410736632,14.1731,4.15,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM13,187,22,0.331754145,1.818243226,0.68484,1.800001527,14.8494,3.95,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM13,30,61,0.285916636,1.895126674,0.069204,1.648879681,16.2342,3.83,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM13,187,5,0.361320661,1.744875186,0.89598,1.64374305,16.5692,3.75,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM13,110,64,0.257145237,2.378165811,1.0111,0.904691254,17.1752,3.54,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM13,44,15,0.223965085,2.301458403,2.1066,1.030430843,17.509,3.56,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM13,110,72,0.335888083,2.71638061,1.0235,1.037736456,18.692,4.09,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,72,19,0.324920736,1.897016078,0.97692,1.578037402,12.8461,3.8,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,72,6,0.269602557,2.405129946,1.0943,1.385380501,14.3059,4.06,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,149,86,0.318481387,2.206839,1.5071,1.124414556,14.3236,3.65,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,39,46,0.328392268,2.017883761,1.3342,1.483861897,15.2849,3.83,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,149,79,0.270894456,2.224261084,1.7682,1.295211229,15.7601,3.79,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,72,12,0.272764222,2.25539819,1.2356,1.471944875,15.8676,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,39,31,0.36747395,2.187181679,1.5302,1.405453397,16.2006,3.96,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,113,86,0.429422513,2.054431579,1.2726,1.396149499,18.8137,3.88,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,113,80,0.310887528,2.047712054,1.2394,1.641426932,19.7508,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,39,39,0.36319378,2.503177182,1.4981,1.57381751,20.487,4.44,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM14,113,96,0.30659733,2.762827543,1.6573,1.412108213,27.0805,4.48,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,31,44,0.341254489,1.940510749,1.0303,1.628153416,11.4655,3.91,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,146,47,0.334897304,1.844917697,1.2719,1.609777305,12.7241,3.79,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,31,31,0.329641529,2.351004029,0.97118,1.489269387,13.2637,4.17,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,31,38,0.291449312,2.403398856,1.3263,1.404693436,14.3358,4.1,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,88,1,0.342092296,2.318793861,1.308,1.418968874,14.6985,4.08,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,146,64,0.40279383,2.260786905,1.386,1.495565427,14.9751,4.16,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,205,20,0.346322093,2.18875872,1.1685,1.564451196,15.6979,4.1,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,88,10,0.248555145,2.217833441,1.2365,1.313337692,16.8253,3.78,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,146,54,0.316081254,2.129752392,1.2856,1.553694258,17.4201,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,205,26,0.261562123,2.30334029,1.6987,1.495565176,19.4872,4.06,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,205,27,0.190150096,1.775556306,1.0025,1.894324363,22.1863,3.86,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,78,69,0.622147266,2.082389084,1.0796,1.545523697,22.2204,4.25,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,78,60,0.271771025,1.990681895,1.1321,1.787270519,35.1514,4.05,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM15,78,56,0.106326838,2.445281589,1.8723,1.641347905,38.1862,4.19,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM17,64,11,0.242275362,1.821217339,1.4416,1.625664053,13.7862,3.69,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM17,64,4,0.229115475,2.366809994,1.2767,1.403911042,15.87,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM17,64,18,0.270063743,2.069542976,1.2482,1.660081312,16.4009,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM17,122,68,0.265705085,1.968854856,0.6801,1.715442568,16.4981,3.95,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM17,41,85,0.268509194,2.274702778,1.51,1.206799582,17.601,3.75,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM17,122,53,0.271840502,2.399794573,1.1492,1.288422254,18.3869,3.96,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM17,41,69,0.176281094,2.153566151,1.5214,1.40976261,21.0025,3.74,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM17,158,66,0.186498734,2.530489224,1.9372,1.226132996,28.5813,3.94,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM17,122,61,0.125454648,1.807034187,0.61765,1.927512689,32.0357,3.86,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM17,41,78,0.106267819,1.831738253,1.5047,1.851534524,49.7698,3.79,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,52,3,0.323401025,2.154141247,1.4348,1.212223977,12.4806,3.69,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,6,67,0.306523343,2.121801805,1.1097,1.741453227,15.0407,4.17,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,6,47,0.292965458,2.052463193,1.0837,1.69465358,15.4184,4.04,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,52,16,0.27520459,2.195344274,1.4102,1.478872218,16.3349,3.95,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,96,19,0.303190699,2.444719067,1.1079,1.161951147,17.0521,3.91,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,96,3,0.240652605,2.315690606,1.317,1.263682811,19.5531,3.82,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,142,56,0.21745274,1.775215186,1.1468,1.717256868,19.7678,3.71,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,6,57,0.237360036,2.144424509,1.2826,1.617825079,20.5894,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,142,63,0.253821899,2.598246707,1.4653,1.437534039,21.3765,4.29,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,52,9,0.24926194,2.452338276,1.5409,1.518338145,22.2907,4.22,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,142,49,0.27614768,1.990843698,1.163,1.732942448,22.8054,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM18,96,13,0.231166832,2.263562042,1.4002,1.315538766,28.7278,3.81,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,13,91,0.28672775,2.233527193,1.1911,1.59936104,12.8116,4.12,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,143,41,0.392297753,1.802029783,1.1023,1.595588397,12.8152,3.79,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,13,73,0.326914151,2.112111058,0.81714,1.520966248,12.9724,3.96,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,71,44,0.327783298,1.945800023,1.0116,1.776371588,15.3211,4.05,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,99,37,0.323066112,2.5151298,1.1681,1.121658542,15.4065,3.96,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,71,36,0.383611926,2.201719575,0.99807,1.414705418,15.6318,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,99,45,0.440400287,2.010982862,0.8522,1.358642973,15.9571,3.81,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,143,34,0.288590046,2.120554135,0.9662,1.680844768,16.3275,4.09,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,143,27,0.387658381,1.788705318,1.1859,1.693577841,16.5436,3.87,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,71,28,0.245014901,2.583392943,1.2553,1.351480527,17.7681,4.18,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM2,99,29,0.327631087,2.515317702,1.1209,1.076815748,19.3727,3.92,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM22,195,9,0.534728298,1.576024413,1.6461,1.069425443,14.3399,3.18,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM22,7,41,0.289740193,2.107666362,1.1447,1.562477543,15.1685,3.96,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM22,7,25,0.266705816,2.286192451,1.5778,1.445467213,17.3168,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM22,195,5,0.305797986,2.202826093,2.4176,1.187325839,21.0337,3.69,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM22,7,34,0.180461868,2.014839471,1.0776,1.704529816,23.8613,3.9,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM22,80,14,0.287949332,2.465594953,1.8203,1.246598275,27.0465,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM22,80,22,0.228432556,2.513877901,2.0084,1.258297555,31.6092,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
2021-06-24,NAM22,80,5,0.094376957,2.489755811,1.93,1.417564559,32.075,4,Protocol_3,24.3152291666667,1.134131685,31.75,381.425226558235,21.6298150744048,0.944770672363095,4.966304762,511.126544970504,34.764133334,896.450057362,2021
